timestamp,ax,ay,az,gx,gy,gz
1526587268420,0.056,0.074,-0.071,-76.0,25.9,10.9
1526587268440,0.022,0.085,-0.045,-66.0,31.3,16.1
1526587268460,0.034,-0.049,0.064,-53.1,39.8,18.3
1526587268480,-0.007,-0.149,0.17,-25.8,42.0,21.7
1526587268500,-0.001,0.236,0.041,-75.1,3.4,4.2
1526587268520,-0.024,-0.045,-0.008,-71.6,3.6,-1.9
1526587268540,0.085,0.14,-0.027,-79.3,-2.3,2.7
1526587268560,0.084,0.164,0.04,-97.7,-9.5,22.8
1526587268580,-0.071,-0.064,0.0,-107.7,-8.5,23.3
1526587268600,-0.059,0.0,-0.053,-85.5,-3.1,10.4
1526587268620,-0.033,0.011,-0.101,-57.4,3.1,-5.2
1526587268640,-0.001,0.011,-0.061,-23.2,7.6,-12.8
1526587268660,0.01,0.008,0.011,-15.4,8.2,-15.0
1526587268680,0.006,0.017,-0.008,-46.3,6.2,-14.5
1526587268700,0.017,0.014,-0.039,-37.5,5.6,-12.7
1526587268720,0.018,0.009,-0.048,-22.3,3.7,-7.1
1526587268740,0.029,0.004,-0.046,-5.6,0.6,-0.6
1526587268760,0.013,0.008,-0.016,6.0,-2.1,4.8
1526587268780,0.005,0.005,-0.008,11.4,-3.1,6.3
1526587268800,0.004,0.014,0.01,12.3,-1.6,4.6
1526587268820,0.001,0.003,-0.002,11.7,-0.4,2.8
1526587268840,0.0,0.009,0.004,10.5,0.5,1.0
1526587268860,0.006,0.008,0.018,7.2,1.5,-0.7
1526587268880,0.007,0.004,0.008,2.8,1.8,-1.3
1526587268900,0.008,0.005,-0.001,0.5,1.7,-1.0
1526587268920,0.007,0.008,0.008,-0.5,2.1,-1.4
1526587268940,0.007,0.007,0.0,-2.1,2.0,-1.5
1526587268960,0.011,0.009,0.001,-3.7,1.4,-0.9
1526587268980,0.008,0.006,-0.002,-5.3,1.3,-0.6
1526587269000,0.013,0.005,-0.007,-3.1,0.6,0.0
1526587269020,0.01,0.002,-0.005,-1.2,0.0,1.3
1526587269040,0.008,0.004,-0.003,-0.4,-0.4,1.9
1526587269060,0.007,0.004,0.0,0.4,-0.2,1.7
1526587269080,0.008,0.004,0.011,-0.7,-0.4,1.6
1526587269100,0.006,0.002,0.005,-2.1,-0.5,1.6
1526587269120,0.007,0.004,0.003,-2.5,-0.2,1.0
1526587269140,0.008,0.001,-0.003,-2.5,-0.3,1.1
1526587269160,0.005,0.003,0.002,-1.3,0.0,1.0
1526587269180,0.004,0.004,0.003,-1.7,0.4,0.4
1526587269200,0.008,0.005,0.005,-3.1,0.5,-0.3
1526587269220,0.008,0.004,0.009,-5.3,1.2,-1.0
1526587269240,0.011,0.002,0.0,-6.5,1.0,-0.6
1526587269260,0.008,0.0,-0.003,-5.1,0.7,0.0
1526587269280,0.009,0.004,0.004,-4.8,0.0,0.4
1526587269300,0.007,0.001,0.004,-5.1,-0.1,0.7
1526587269320,0.011,0.0,-0.003,-4.1,-0.7,1.2
1526587269340,0.01,0.002,-0.003,-2.0,-0.6,1.7
1526587269360,0.008,0.0,0.0,-0.7,-0.7,1.9
1526587269380,0.007,0.001,0.006,-1.2,-0.5,1.8
1526587269400,0.003,-0.003,0.003,-2.9,-0.5,1.3
1526587269420,0.004,-0.001,0.002,-4.4,0.0,0.5
1526587269440,0.009,0.004,0.002,-4.3,0.3,-0.3
1526587269460,0.01,0.002,-0.001,-3.5,0.3,0.0
1526587269480,0.011,-0.001,0.0,-2.4,0.2,0.4
1526587269500,0.011,0.0,0.001,-2.1,0.0,0.8
1526587269520,0.006,0.0,0.003,-2.8,-0.1,0.7
1526587269540,0.009,-0.001,0.001,-2.1,0.0,0.8
1526587269560,0.012,-0.001,0.007,-1.6,-0.1,1.1
1526587269580,0.008,0.0,0.003,-1.5,0.3,0.5
1526587269600,0.009,-0.002,-0.001,-0.9,0.0,0.7
1526587269620,0.011,-0.002,0.008,-1.2,0.1,0.7
1526587269640,0.01,-0.001,0.003,-2.1,0.0,1.0
1526587269660,0.006,0.0,0.002,-2.0,0.2,0.5
1526587269680,0.009,-0.002,0.007,-1.8,0.1,0.7
1526587269700,0.011,0.0,0.004,-2.0,-0.1,0.7
1526587269720,0.007,-0.001,0.007,-2.3,-0.1,0.9
1526587269740,0.008,-0.001,0.006,-2.7,0.0,0.9
1526587269760,0.008,0.0,0.009,-2.1,0.0,0.8
1526587269780,0.009,-0.001,0.004,-1.8,0.1,0.6
1526587269800,0.011,0.0,0.006,-1.6,0.0,0.7
1526587269820,0.012,-0.002,0.005,-1.6,0.1,0.7
1526587269840,0.009,0.0,0.011,-1.2,0.0,0.8
1526587269860,0.009,-0.006,-0.004,-1.0,0.0,0.8
1526587269880,0.01,-0.003,0.002,-1.6,0.1,0.7
1526587269900,0.008,0.0,0.005,-1.5,0.1,0.8
1526587269920,0.011,0.0,0.007,-1.6,0.0,0.7
1526587269940,0.01,-0.001,0.002,-1.2,-0.1,0.8
1526587269960,0.013,-0.004,0.008,-1.0,-0.1,1.0
1526587269980,0.009,-0.001,0.003,-0.9,-0.1,1.0
1526587270000,0.01,-0.003,0.003,-1.2,-0.2,1.0
1526587270020,0.008,-0.002,0.002,-1.2,0.0,1.0
1526587270040,0.009,0.0,0.009,-1.4,-0.1,1.1
1526587270060,0.008,-0.003,0.005,-1.3,0.0,0.7
1526587270080,0.01,-0.003,0.004,-1.2,0.0,0.7
1526587270100,0.009,-0.001,0.008,-1.2,0.0,0.7
1526587270120,0.008,-0.001,0.004,-1.3,0.3,0.7
1526587270140,0.01,-0.004,0.002,-1.1,0.0,0.8
1526587270160,0.008,-0.005,-0.003,-1.0,0.0,1.1
1526587270180,0.01,-0.003,0.004,-0.6,0.1,0.9
1526587270200,0.009,-0.007,0.003,-1.0,-0.1,1.1
1526587270220,0.009,-0.003,0.002,-0.6,0.0,0.7
1526587270240,0.012,-0.002,0.008,-1.2,0.0,0.7
1526587270260,0.007,-0.004,0.007,-1.6,0.2,0.8
1526587270280,0.01,-0.002,0.002,-1.4,0.1,0.8
1526587270300,0.011,-0.006,0.009,-1.1,0.0,0.8
1526587270320,0.01,-0.001,0.004,-0.6,0.0,1.0
1526587270340,0.01,-0.002,0.003,-0.6,0.0,0.8
1526587270360,0.009,-0.002,0.001,-0.7,0.1,0.8
1526587270380,0.009,-0.002,0.007,-0.6,0.0,0.7
1526587270400,0.006,-0.003,0.011,-0.6,0.1,0.8
1526587270420,0.007,-0.002,0.005,-0.6,-0.1,0.9
1526587270440,0.007,-0.004,0.007,-0.3,0.0,1.0
1526587270460,0.011,-0.002,0.001,-0.6,0.0,0.9
1526587270480,0.008,-0.005,0.008,-0.5,0.0,1.0
1526587270500,0.009,-0.002,0.007,-0.7,0.0,0.8
1526587270520,0.008,-0.004,0.007,-0.4,0.0,0.8
1526587270540,0.009,-0.006,0.012,-0.5,0.0,0.8
1526587270560,0.01,-0.004,0.004,-0.5,0.1,0.8
1526587270580,0.009,-0.004,0.005,-0.7,0.0,0.9
1526587270600,0.011,-0.004,0.009,-0.7,0.0,0.7
1526587270620,0.008,-0.002,0.004,-0.6,-0.1,1.0
1526587270640,0.009,-0.001,0.004,-0.6,0.0,1.0
1526587270660,0.011,-0.005,0.01,-0.4,0.0,1.1
1526587270680,0.009,-0.002,0.007,-0.4,-0.1,0.9
1526587270700,0.007,-0.002,0.006,-1.0,0.0,0.9
1526587270720,0.008,-0.001,0.011,-0.3,0.1,0.7
1526587270740,0.009,-0.005,0.007,-0.4,0.1,0.8
1526587270760,0.007,-0.001,0.004,-0.8,0.0,0.8
1526587270780,0.007,-0.002,0.009,-1.1,0.1,0.6
1526587270800,0.009,-0.003,0.005,-1.5,0.0,0.7
1526587270820,0.008,-0.003,0.005,-1.2,0.1,0.7
1526587270840,0.008,-0.006,0.002,-0.6,0.0,0.9
1526587270860,0.012,-0.003,0.015,-0.8,0.0,1.0
1526587270880,0.009,-0.004,0.004,-0.7,-0.1,0.8
1526587270900,0.01,-0.003,0.009,-0.4,-0.2,0.9
1526587270920,0.009,-0.003,0.009,-0.4,0.0,0.8
1526587270940,0.008,-0.006,0.002,-0.7,0.0,1.0
1526587270960,0.01,-0.006,0.008,-0.7,0.0,0.8
1526587270980,0.01,-0.005,0.008,-1.1,0.1,0.9
1526587271000,0.009,-0.005,0.009,-0.5,0.0,1.0
1526587271020,0.008,-0.004,0.008,-0.6,-0.2,1.1
1526587271040,0.01,-0.006,0.008,-0.6,0.0,1.0
1526587271060,0.01,-0.008,0.005,-0.4,0.0,1.0
1526587271080,0.008,-0.003,0.006,-0.7,0.1,0.8
1526587271100,0.011,-0.006,0.004,-0.8,0.0,0.9
1526587271120,0.009,-0.003,0.008,-0.1,0.3,0.7
1526587271140,0.008,-0.004,0.01,-1.3,0.0,0.7
1526587271160,0.008,-0.005,0.008,-1.4,0.0,0.8
1526587271180,0.01,-0.004,0.007,-0.9,0.0,1.0
1526587271200,0.008,-0.002,0.006,-1.0,0.0,0.8
1526587271220,0.006,-0.005,0.003,-0.8,0.0,0.8
1526587271240,0.011,-0.01,0.005,-0.4,0.0,1.0
1526587271260,0.009,-0.005,0.009,-0.9,-0.1,1.0
1526587271280,0.008,-0.002,0.007,-0.4,0.0,0.8
1526587271300,0.009,-0.004,0.008,-0.7,0.0,0.8
1526587271320,0.008,-0.005,0.005,-0.7,0.0,0.9
1526587271340,0.012,-0.006,0.008,-0.6,0.0,1.0
1526587271360,0.008,-0.005,0.009,-0.6,0.1,0.8
1526587271380,0.013,-0.005,0.006,-0.7,0.0,0.9
1526587271400,0.01,-0.005,0.008,-0.7,0.0,1.1
1526587271420,0.008,-0.004,0.009,-0.7,-0.1,1.0
1526587271440,0.007,-0.006,0.007,-0.6,0.1,0.8
1526587271460,0.011,-0.003,0.003,-1.5,-0.1,1.0
1526587271480,0.011,-0.004,0.009,-1.4,-0.1,0.9
1526587271500,0.009,-0.004,0.011,-2.0,0.0,1.0
1526587271520,0.01,-0.008,0.011,-1.0,-0.1,0.8
1526587271540,0.013,-0.005,0.007,-0.5,0.1,1.0
1526587271560,0.011,-0.005,0.006,-1.3,0.0,1.0
1526587271580,0.007,-0.006,0.012,-0.9,0.0,0.8
1526587271600,0.008,-0.009,0.008,-0.4,-0.1,0.9
1526587271620,0.008,-0.004,0.007,-0.8,0.0,1.1
1526587271640,0.008,-0.002,0.009,-0.6,0.0,0.8
1526587271660,0.01,-0.004,0.009,-0.6,-0.2,1.2
1526587271680,0.007,-0.004,0.004,-0.6,-0.1,0.9
1526587271700,0.011,-0.005,0.01,-0.6,-0.3,1.0
1526587271720,0.01,-0.004,0.008,-0.4,-0.1,1.0
1526587271740,0.01,-0.004,0.008,-0.6,0.0,0.9
1526587271760,0.01,-0.003,0.008,-0.5,0.0,1.0
1526587271780,0.009,-0.003,0.007,-0.4,0.1,0.7
1526587271800,0.007,-0.007,0.008,-1.2,0.0,0.7
1526587271820,0.009,-0.003,0.012,-1.2,0.0,0.9
1526587271840,0.011,-0.007,0.008,-0.9,0.0,1.0
1526587271860,0.01,-0.004,0.006,-0.9,0.0,1.0
1526587271880,0.006,-0.004,0.005,-0.6,0.0,0.8
1526587271900,0.013,-0.005,0.009,-0.7,-0.1,1.0
1526587271920,0.011,-0.006,0.007,-0.4,-0.1,1.0
1526587271940,0.01,-0.003,0.006,-1.0,0.0,0.8
1526587271960,0.007,-0.004,0.008,-0.8,-0.1,0.9
1526587271980,0.009,-0.004,0.002,-0.9,0.0,0.9
1526587272000,0.01,-0.008,0.008,-0.6,-0.1,1.0
1526587272020,0.007,-0.005,0.011,-0.7,0.0,1.0
1526587272040,0.007,-0.005,0.006,-0.9,-0.1,1.1
1526587272060,0.009,-0.002,0.009,-0.7,-0.1,0.8
1526587272080,0.01,-0.003,0.007,-0.4,-0.1,0.9
1526587272100,0.009,-0.007,0.007,-0.8,0.0,0.8
1526587272120,0.01,-0.007,0.004,-0.7,-0.1,0.9
1526587272140,0.009,-0.004,0.007,-0.5,0.0,0.9
1526587272160,0.008,-0.006,0.007,-0.7,-0.1,1.0
1526587272180,0.012,-0.008,0.004,-0.9,-0.1,1.0
1526587272200,0.009,-0.002,0.009,-0.4,0.0,1.1
1526587272220,0.01,-0.004,0.012,-0.4,0.0,1.0
1526587272240,0.007,-0.007,0.007,-0.5,0.0,0.9
1526587272260,0.008,-0.006,0.011,-0.4,-0.1,0.8
1526587272280,0.007,-0.009,0.0,-0.3,0.1,1.0
1526587272300,0.009,-0.005,0.012,-0.4,0.0,0.9
1526587272320,0.007,-0.008,0.01,-0.4,0.1,0.8
1526587272340,0.01,-0.007,0.01,-0.7,0.2,0.7
1526587272360,0.01,-0.005,0.005,-0.6,0.0,0.8
1526587272380,0.011,-0.001,0.007,-1.2,0.0,0.8
1526587272400,0.009,-0.003,0.007,-1.2,-0.1,1.0
1526587272420,0.009,-0.004,0.007,-0.9,-0.2,1.0
1526587272440,0.008,-0.003,0.003,-0.5,0.0,0.7
1526587272460,0.009,-0.007,0.005,-0.5,-0.1,0.8
1526587272480,0.007,-0.005,0.009,-0.4,-0.1,0.9
1526587272500,0.01,-0.005,0.006,-0.4,0.1,0.9
1526587272520,0.012,-0.007,0.007,-0.4,0.0,0.8
1526587272540,0.007,-0.002,0.007,-0.7,0.0,0.7
1526587272560,0.01,-0.002,0.01,-0.6,0.0,1.1
1526587272580,0.01,-0.004,0.006,-0.7,0.0,1.0
1526587272600,0.009,-0.003,0.007,-0.6,0.0,1.0
1526587272620,0.008,-0.006,0.006,-0.8,0.0,1.0
1526587272640,0.007,-0.007,0.008,-0.6,0.0,0.9
1526587272660,0.008,-0.005,0.004,-0.6,0.0,0.8
1526587272680,0.009,-0.007,0.011,-0.1,-0.1,1.0
1526587272700,0.006,-0.005,0.006,-0.2,0.0,1.0
1526587272720,0.011,-0.006,0.008,-0.6,0.1,0.8
1526587272740,0.012,-0.006,0.007,-0.7,-0.1,0.8
1526587272760,0.009,-0.006,0.004,-0.6,0.0,1.0
1526587272780,0.011,-0.003,0.009,-0.6,0.1,1.0
1526587272800,0.011,-0.005,0.012,-0.4,-0.1,0.9
1526587272820,0.012,-0.006,0.01,-0.4,-0.1,1.0
1526587272840,0.007,-0.007,0.003,-0.4,0.0,0.8
1526587272860,0.011,-0.003,0.005,-0.2,0.1,0.7
1526587272880,0.008,-0.004,0.007,-0.6,0.0,0.9
1526587272900,0.011,-0.005,0.01,-0.9,-0.1,0.8
1526587272920,0.01,-0.007,0.004,-0.3,0.0,1.1
1526587272940,0.007,-0.007,0.009,-0.7,0.0,0.8
1526587272960,0.011,-0.005,0.006,-0.7,0.0,0.8
1526587272980,0.008,-0.003,0.013,-0.3,0.3,0.6
1526587273000,0.009,-0.005,0.005,-1.3,0.0,0.7
1526587273020,0.008,-0.006,0.004,-1.6,0.0,1.0
1526587273040,0.006,-0.002,0.004,-0.7,0.0,1.0
1526587273060,0.011,-0.004,0.004,-0.4,0.0,0.8
1526587273080,0.011,-0.005,0.014,-0.9,0.0,1.0
1526587273100,0.011,-0.006,0.009,-0.6,0.0,1.0
1526587273120,0.009,-0.004,0.005,-0.3,0.0,0.9
1526587273140,0.007,-0.003,0.014,-0.7,0.1,0.8
1526587273160,0.009,-0.004,0.009,-0.8,0.0,0.9
1526587273180,0.013,-0.006,0.006,-1.2,-0.1,0.8
1526587273200,0.009,-0.001,0.005,-0.9,0.1,0.9
1526587273220,0.008,-0.005,0.008,-1.0,-0.2,0.9
1526587273240,0.006,-0.003,0.01,-0.9,-0.2,1.0
1526587273260,0.013,-0.006,0.004,-0.7,0.0,0.8
1526587273280,0.011,-0.007,0.01,-0.5,0.0,1.0
1526587273300,0.01,-0.002,0.009,-0.7,-0.1,0.8
1526587273320,0.008,-0.003,0.009,-1.0,0.1,0.7
1526587273340,0.012,-0.005,0.006,-0.9,0.0,0.7
1526587273360,0.011,-0.007,0.008,-1.1,0.0,0.7
1526587273380,0.01,-0.003,0.007,-1.2,0.0,1.0
1526587273400,0.008,-0.005,0.008,-1.2,0.0,0.9
1526587273420,0.012,-0.005,0.008,-0.7,0.0,0.8
1526587273440,0.011,-0.004,0.011,-0.3,0.0,0.8
1526587273460,0.008,-0.001,0.013,-0.4,-0.1,1.0
1526587273480,0.01,-0.005,0.002,-0.4,0.0,1.1
1526587273500,0.009,-0.006,0.006,-0.4,0.0,0.8
1526587273520,0.009,-0.002,0.009,-0.9,0.0,1.0
1526587273540,0.007,-0.003,0.012,-0.4,-0.1,0.9
1526587273560,0.008,-0.006,0.012,-0.7,0.0,1.0
1526587273580,0.01,-0.004,0.007,-0.5,0.0,1.2
1526587273600,0.01,-0.005,0.004,-0.5,-0.1,1.1
1526587273620,0.006,-0.007,0.005,-0.3,-0.1,1.0
1526587273640,0.009,-0.003,0.008,-0.3,0.1,0.8
1526587273660,0.009,-0.008,0.0,-0.4,0.0,1.1
1526587273680,0.009,-0.004,0.007,-0.9,0.0,1.0
1526587273700,0.009,-0.005,0.005,-1.0,-0.1,0.8
1526587273720,0.01,-0.007,0.005,-1.2,0.0,0.8
1526587273740,0.01,-0.005,0.009,-0.9,0.0,0.9
1526587273760,0.01,-0.003,0.01,-0.9,0.0,0.9
1526587273780,0.01,-0.004,0.009,-1.0,0.0,0.8
1526587273800,0.008,-0.006,0.004,-0.4,0.0,0.9
1526587273820,0.008,-0.007,0.008,-0.3,0.0,1.0
1526587273840,0.008,-0.004,0.015,-0.6,0.0,1.0
1526587273860,0.01,-0.004,0.011,-0.5,-0.1,0.8
1526587273880,0.01,-0.004,0.008,-0.2,0.1,0.8
1526587273900,0.009,-0.005,0.006,-0.6,-0.1,1.0
1526587273920,0.004,-0.005,0.01,-0.3,0.0,0.9
1526587273940,0.007,-0.004,0.008,-0.4,0.0,0.8
1526587273960,0.012,-0.006,0.007,-0.5,0.0,0.9
1526587273980,0.011,-0.004,0.005,-0.5,0.1,1.0
1526587274000,0.006,-0.006,0.007,-0.4,0.0,0.9
1526587274020,0.009,-0.004,0.009,-0.7,0.0,0.8
1526587274040,0.009,-0.005,0.01,-0.9,-0.1,1.2
1526587274060,0.009,-0.004,0.009,-0.7,-0.1,1.1
1526587274080,0.009,-0.008,0.012,-0.4,0.0,1.0
1526587274100,0.01,-0.007,0.008,-0.5,0.0,1.0
1526587274120,0.009,-0.006,0.009,-0.6,-0.1,0.9
1526587274140,0.012,-0.005,0.011,-0.7,0.0,0.8
1526587274160,0.007,-0.008,0.0,-0.3,0.0,1.0
1526587274180,0.011,-0.006,0.007,-0.7,0.1,0.8
1526587274200,0.01,-0.005,0.008,-0.4,0.0,0.9
1526587274220,0.007,-0.005,0.003,-1.0,0.1,0.8
1526587274240,0.009,-0.007,0.013,-0.9,0.0,0.9
1526587274260,0.012,-0.003,0.008,-0.7,0.0,1.0
1526587274280,0.009,-0.003,0.007,-0.9,-0.1,1.0
1526587274300,0.006,-0.006,0.007,-0.5,0.0,0.8
1526587274320,0.01,-0.004,0.008,-0.4,0.0,0.6
1526587274340,0.008,-0.004,0.01,-0.8,0.0,0.8
1526587274360,0.009,-0.007,0.007,-0.9,0.0,0.7
1526587274380,0.007,-0.006,0.012,-0.8,-0.1,1.1
1526587274400,0.01,-0.004,0.007,-0.5,0.0,0.9
1526587274420,0.009,-0.002,0.006,-0.4,-0.1,0.9
1526587274440,0.01,-0.006,0.009,-0.4,-0.1,1.0
1526587274460,0.009,-0.006,0.006,-0.4,0.0,0.9
1526587274480,0.008,-0.007,0.002,-0.6,0.2,0.8
1526587274500,0.008,-0.005,0.01,-0.4,-0.1,0.8
1526587274520,0.01,-0.005,0.01,-0.7,0.0,0.9
1526587274540,0.01,-0.002,0.006,-0.6,0.0,1.0
1526587274560,0.01,-0.003,0.007,-0.6,0.0,1.0
1526587274580,0.01,-0.005,0.009,-0.4,0.0,1.0
1526587274600,0.009,-0.005,0.007,-0.4,-0.1,1.0
1526587274620,0.008,-0.005,0.007,-0.3,-0.1,1.1
1526587274640,0.011,-0.008,0.012,-0.3,0.0,0.8
1526587274660,0.008,-0.005,0.008,-0.4,0.0,1.0
1526587274680,0.007,-0.004,0.009,-0.7,0.1,0.8
1526587274700,0.009,-0.008,-0.002,-0.4,0.0,0.9
1526587274720,0.01,-0.006,0.007,-0.2,-0.1,1.0
1526587274740,0.011,-0.004,0.014,-0.6,-0.1,0.8
1526587274760,0.009,-0.006,0.007,-0.2,0.2,0.9
1526587274780,0.012,-0.003,0.008,-1.4,-0.1,0.9
1526587274800,0.012,-0.001,0.002,-0.8,-0.1,0.9
1526587274820,0.009,-0.005,0.011,-0.5,0.0,1.1
1526587274840,0.009,-0.004,0.008,-0.4,0.0,1.0
1526587274860,0.01,-0.009,0.002,-0.9,0.0,1.0
1526587274880,0.009,-0.003,0.005,-0.4,0.0,0.8
1526587274900,0.008,-0.008,0.004,-0.1,0.0,1.0
1526587274920,0.009,-0.006,0.009,0.0,0.0,0.9
1526587274940,0.01,-0.006,0.005,-0.7,0.0,0.9
1526587274960,0.01,-0.005,0.005,-0.4,0.1,0.8
1526587274980,0.01,-0.008,0.007,-0.7,0.0,0.9
1526587275000,0.008,-0.002,0.009,-0.4,-0.1,0.8
1526587275020,0.007,-0.003,0.006,-0.6,-0.2,1.0
1526587275040,0.012,-0.005,0.006,-0.6,0.0,1.0
1526587275060,0.006,-0.004,0.007,-0.7,-0.2,1.0
1526587275080,0.008,-0.005,0.01,-0.6,0.1,0.9
1526587275100,0.011,-0.005,0.007,-0.6,0.0,1.0
1526587275120,0.01,-0.007,0.009,-0.5,0.0,0.8
1526587275140,0.008,-0.004,0.009,-0.4,0.0,0.9
1526587275160,0.009,-0.005,0.011,-0.9,0.0,0.8
1526587275180,0.008,-0.006,0.002,-0.4,-0.1,0.7
1526587275200,0.008,-0.006,0.005,-0.6,-0.1,0.9
1526587275220,0.008,-0.008,0.005,-0.6,0.0,0.8
1526587275240,0.012,-0.003,0.007,-0.8,0.1,0.9
1526587275260,0.01,-0.005,0.003,-0.9,-0.2,0.8
1526587275280,0.009,-0.004,0.005,-0.6,0.1,0.9
1526587275300,0.009,-0.006,0.013,-0.9,0.0,1.0
1526587275320,0.007,-0.007,0.009,-0.6,0.0,0.9
1526587275340,0.009,-0.005,0.009,-0.4,-0.1,0.9
1526587275360,0.009,-0.002,0.018,-0.5,0.0,1.0
1526587275380,0.008,-0.004,0.004,-0.2,0.0,0.9
1526587275400,0.008,-0.005,0.01,-0.4,0.0,0.8
1526587275420,0.009,-0.004,0.005,-0.5,0.0,1.0
1526587275440,0.009,-0.004,0.005,-0.7,0.0,1.0
1526587275460,0.01,-0.006,0.007,-0.9,-0.1,1.0
1526587275480,0.009,-0.006,0.007,-0.5,0.0,1.0
1526587275500,0.008,-0.007,0.006,-0.5,0.0,1.0
1526587275520,0.007,-0.009,0.005,-0.4,0.0,0.9
1526587275540,0.011,-0.005,0.008,-0.6,-0.1,1.0
1526587275560,0.011,-0.006,0.005,-0.4,-0.1,1.1
1526587275580,0.009,-0.005,0.009,-0.8,-0.1,0.9
1526587275600,0.009,-0.005,0.008,-0.7,0.0,0.9
1526587275620,0.008,-0.004,0.005,-0.4,0.0,0.7
1526587275640,0.007,-0.008,0.0,-0.3,0.0,1.0
1526587275660,0.01,-0.006,0.011,-0.3,-0.1,1.0
1526587275680,0.008,-0.005,0.007,-0.4,0.0,0.8
1526587275700,0.012,-0.006,0.008,-0.9,0.0,0.8
1526587275720,0.01,-0.003,0.009,-1.3,-0.1,1.0
1526587275740,0.009,-0.002,0.006,-0.7,-0.1,1.0
1526587891211,0.001,0.017,-0.005,0.0,-0.6,0.7
1526587891232,0.0,0.018,0.0,-0.9,-0.2,0.5
1526587891236,0.004,0.018,-0.004,0.0,0.0,0.0
1526587891271,0.003,0.018,-0.003,0.3,-0.2,0.5
1526587891292,0.001,0.019,-0.004,-0.5,-0.2,0.8
1526587891296,-0.002,0.014,-0.003,-0.9,-0.3,0.8
1526587891332,-0.003,0.01,-0.002,0.4,-0.9,0.8
1526587891352,0.0,0.017,-0.005,1.1,-0.9,0.8
1526587891353,0.003,0.023,-0.01,0.0,-0.8,0.7
1526587891392,0.004,0.021,-0.004,-0.9,-0.4,0.8
1526587891412,0.0,0.02,-0.003,-0.1,-0.2,1.1
1526587891418,0.002,0.017,-0.008,0.2,-0.1,1.5
1526587891453,0.002,0.015,-0.003,-0.4,-0.2,1.5
1526587891476,0.0,0.012,-0.005,-0.8,-0.2,1.4
1526587891477,0.002,0.011,-0.002,-0.4,-0.4,1.0
1526587891512,0.003,0.015,-0.003,0.0,-0.4,0.7
1526587891534,0.006,0.021,-0.007,-0.4,-0.6,0.5
1526587891540,0.004,0.014,-0.006,-0.7,-0.4,0.7
1526587891556,-0.003,0.015,-0.005,-0.4,0.3,0.8
1526587891594,-0.001,0.016,-0.008,-0.2,0.3,0.8
1526587891616,0.004,0.02,-0.009,-0.4,0.1,0.9
1526587891621,0.009,0.021,-0.007,-1.3,0.0,1.0
1526587891637,0.006,0.015,0.0,-1.7,0.1,1.0
1526587891659,0.002,0.012,-0.002,-1.0,0.4,0.5
1526587891681,0.005,0.01,-0.006,0.1,0.6,0.6
1526587891718,0.003,0.019,-0.002,-0.1,0.6,0.8
1526587891740,-0.004,0.017,-0.008,-0.7,0.4,0.5
1526587891742,0.0,0.015,-0.002,-0.6,0.3,0.4
1526587891762,-0.003,0.018,-0.002,0.2,0.1,0.6
1526587891778,0.002,0.021,-0.004,-0.2,0.1,1.4
1526587891798,0.008,0.022,-0.004,-1.2,0.4,1.5
1526587891820,0.002,0.008,0.001,-1.2,0.2,1.3
1526587891838,-0.001,0.012,-0.001,-0.4,0.5,0.8
1526587891861,0.0,0.012,0.0,0.0,0.0,0.0
1526587891880,-0.001,0.021,-0.004,0.0,0.0,0.7
1526587891902,-0.002,0.017,0.0,-0.7,-0.2,1.3
1526587891921,0.0,0.015,0.0,-1.2,-0.4,1.1
1526587891942,-0.001,0.01,-0.005,-0.2,-0.5,0.7
1526587891980,0.003,0.018,-0.005,0.3,-0.3,0.8
1526587892003,0.005,0.02,-0.001,-0.3,-0.4,0.8
1526587892008,0.002,0.014,-0.002,-0.8,-0.2,0.8
1526587892020,0.003,0.018,-0.002,-0.6,-0.1,0.5
1526587892038,0.002,0.017,-0.005,-0.2,0.0,0.5
1526587892060,0.002,0.019,-0.011,-0.6,0.1,0.4
1526587892095,0.003,0.016,-0.005,-0.7,0.3,0.5
1526587892119,0.003,0.015,-0.002,-0.6,0.3,0.7
1526587892124,0.001,0.017,0.0,-0.2,0.1,1.0
1526587892141,-0.001,0.018,0.0,-0.6,0.1,1.0
1526587892164,0.0,0.019,-0.004,-0.8,0.0,1.0
1526587892183,-0.002,0.018,0.0,-1.0,0.0,1.0
1526587892206,0.0,0.012,0.002,-0.7,-0.1,1.3
1526587892225,0.002,0.01,-0.001,0.0,-0.2,1.3
1526587892241,0.001,0.011,-0.005,0.0,0.0,1.0
1526587892263,0.006,0.018,-0.005,0.0,0.0,0.0
1526587892280,0.004,0.02,-0.004,-0.6,0.0,0.0
1526587892303,0.003,0.018,-0.002,0.0,0.0,0.0
1526587892340,-0.001,0.018,0.0,-0.2,-0.2,0.8
1526587892340,-0.004,0.022,-0.006,-0.6,0.1,1.2
1526587892364,0.001,0.017,-0.01,-1.3,0.0,1.0
1526587892382,0.003,0.015,-0.004,-0.8,-0.1,1.1
1526587892405,0.008,0.018,-0.005,-0.4,-0.4,1.3
1526587892441,0.009,0.018,-0.01,-1.2,0.1,1.3
1526587892464,0.005,0.017,-0.006,-1.4,0.6,0.8
1526587892469,0.003,0.008,0.0,-0.5,0.8,0.4
1526587892487,0.0,0.015,-0.002,0.0,0.8,0.5
1526587892506,-0.001,0.015,-0.005,-0.3,0.8,0.4
